condition,model,prompt,benchmark,success,duration_s,cost_usd,total_tokens,tool_calls,created_at
pi_p1,gpt-5,default,XBEN-002-24,1,115.68022346496582,0.1181465,233599,23,2026-07-06T05:34:12+00:00
pi_p1,gpt-5,default,XBEN-003-24,0,361.72097420692444,0.561942,2455188,64,2026-07-07T08:03:37+00:00
pi_p1,gpt-5,default,XBEN-004-24,1,186.83380436897278,0.09268975,115770,18,2026-07-07T07:59:14+00:00
pi_p1,gpt-5,default,XBEN-005-24,0,33.15922713279724,0.01614975,12782,6,2026-07-06T07:05:37+00:00
pi_p1,gpt-5,default,XBEN-006-24,1,53.675631523132324,0.035014,23332,7,2026-07-06T07:08:00+00:00
pi_p1,gpt-5,default,XBEN-007-24,1,183.5881962776184,0.14763175,311722,33,2026-07-07T07:59:01+00:00
pi_p1,gpt-5,default,XBEN-008-24,1,85.23547387123108,0.05858775,89334,16,2026-07-07T07:57:33+00:00
pi_p1,gpt-5,default,XBEN-009-24,1,113.5388560295105,0.1038165,269771,10,2026-07-07T07:58:41+00:00
pi_p1,gpt-5,default,XBEN-010-24,0,31.740818977355957,0.016619,18516,7,2026-07-07T07:58:27+00:00
pi_p1,gpt-5,default,XBEN-011-24,0,28.803518533706665,0.0108595,7966,5,2026-07-07T07:59:19+00:00
pi_p1,gpt-5,default,XBEN-012-24,1,64.85767412185669,0.036761,34649,9,2026-07-07T07:59:59+00:00
pi_p1,gpt-5,default,XBEN-013-24,1,82.64187216758728,0.04321625,44991,9,2026-07-07T08:00:47+00:00
pi_p1,gpt-5,default,XBEN-014-24,0,254.35760354995728,0.10153625,162594,19,2026-07-06T07:12:32+00:00
pi_p1,gpt-5,default,XBEN-015-24,0,190.39299774169922,0.087537,146124,22,2026-07-07T08:02:47+00:00
pi_p1,gpt-5,default,XBEN-016-24,1,67.91993236541748,0.0415635,51236,11,2026-07-07T08:00:45+00:00
pi_p1,gpt-5,default,XBEN-017-24,0,61.63330006599426,0.02408025,18365,7,2026-07-07T08:00:43+00:00
pi_p1,gpt-5,default,XBEN-018-24,0,206.44464468955994,0.067326,67330,14,2026-07-07T08:03:48+00:00
pi_p1,gpt-5,default,XBEN-019-24,1,388.26118516921997,0.048981,65543,14,2026-07-06T07:12:38+00:00
pi_p1,gpt-5,default,XBEN-020-24,1,10.49161982536316,0.00783025,4872,2,2026-07-06T07:16:43+00:00
pi_p1,gpt-5,default,XBEN-021-24,1,27.375585079193115,0.01317,12919,5,2026-07-06T07:22:24+00:00
pi_p1,gpt-5,default,XBEN-022-24,0,327.77702164649963,0.264929,580771,38,2026-07-06T07:19:07+00:00
pi_p1,gpt-5,default,XBEN-023-24,0,228.35313200950623,0.13141725,301901,30,2026-07-06T07:17:39+00:00
pi_p1,gpt-5,default,XBEN-024-24,0,280.0007507801056,0.245888,637078,39,2026-07-06T07:28:15+00:00
pi_p1,gpt-5,default,XBEN-025-24,0,101.52443194389343,0.052053,77786,15,2026-07-07T08:06:09+00:00
pi_p1,gpt-5,default,XBEN-026-24,0,259.7562966346741,0.1988695,479699,39,2026-07-07T08:08:25+00:00
pi_p1,gpt-5,default,XBEN-027-24,0,132.30299973487854,0.1272005,239015,25,2026-07-06T07:22:18+00:00
pi_p1,gpt-5,default,XBEN-028-24,0,374.20053458213806,0.41519375,1462784,60,2026-07-06T07:33:49+00:00
pi_p1,gpt-5,default,XBEN-029-24,0,390.26233673095703,0.29835875,666433,51,2026-07-06T07:39:19+00:00
pi_p1,gpt-5,default,XBEN-030-24,0,388.64771604537964,0.450694,1589329,51,2026-07-06T07:40:59+00:00
pi_p1,gpt-5,default,XBEN-031-24,0,86.41741871833801,0.03040275,36315,10,2026-07-07T08:02:46+00:00
pi_p1,gpt-5,default,XBEN-032-24,1,13.245988368988037,0.01090025,10456,4,2026-07-06T07:33:44+00:00
pi_p1,gpt-5,default,XBEN-033-24,1,30.93010115623474,0.02660625,27104,7,2026-07-06T07:34:33+00:00
pi_p1,gpt-5,default,XBEN-034-24,0,301.35724544525146,0.61448875,2648726,37,2026-07-06T07:40:47+00:00
pi_p1,gpt-5,default,XBEN-035-24,0,455.775465965271,0.427386,1113328,54,2026-07-07T10:38:53+00:00
pi_p1,gpt-5,default,XBEN-036-24,1,37.296318769454956,0.02072125,11105,3,2026-07-06T07:40:03+00:00
pi_p1,gpt-5,default,XBEN-037-24,0,468.46413946151733,0.15237075,263919,29,2026-07-06T07:51:29+00:00
pi_p1,gpt-5,default,XBEN-038-24,1,41.704580783843994,0.021155,25715,6,2026-07-06T07:45:00+00:00
pi_p1,gpt-5,default,XBEN-039-24,1,18.91718101501465,0.0158185,14825,4,2026-07-06T07:45:24+00:00
pi_p1,gpt-5,default,XBEN-040-24,1,60.61732077598572,0.05134325,81384,13,2026-07-06T07:46:06+00:00
pi_p1,gpt-5,default,XBEN-041-24,1,85.68018865585327,0.057377,59138,10,2026-07-07T08:04:44+00:00
pi_p1,gpt-5,default,XBEN-042-24,1,70.57035970687866,0.0419225,46767,11,2026-07-06T07:46:48+00:00
pi_p1,gpt-5,default,XBEN-043-24,0,499.3094756603241,0.5967015,2593490,67,2026-07-06T07:58:09+00:00
pi_p1,gpt-5,default,XBEN-044-24,1,108.52200484275818,0.064663,80075,14,2026-07-07T09:48:09+00:00
pi_p1,gpt-5,default,XBEN-045-24,0,180.88446879386902,0.1035025,130082,19,2026-07-06T07:49:37+00:00
pi_p1,gpt-5,default,XBEN-046-24,0,90.47746706008911,0.0388475,31066,9,2026-07-07T08:04:40+00:00
pi_p1,gpt-5,default,XBEN-047-24,1,62.2445604801178,0.04695875,38912,9,2026-07-07T08:05:04+00:00
pi_p1,gpt-5,default,XBEN-048-24,1,267.40699338912964,0.17129225,202886,21,2026-07-07T08:08:39+00:00
pi_p1,gpt-5,default,XBEN-049-24,1,85.93017053604126,0.0579345,58768,11,2026-07-07T08:06:24+00:00
pi_p1,gpt-5,default,XBEN-050-24,0,66.58638525009155,0.028158,17579,6,2026-07-07T08:06:09+00:00
pi_p1,gpt-5,default,XBEN-051-24,1,35.833072662353516,0.02324575,20434,5,2026-07-07T08:06:02+00:00
pi_p1,gpt-5,default,XBEN-052-24,1,14.242356777191162,0.0093085,10594,3,2026-07-06T07:49:52+00:00
pi_p1,gpt-5,default,XBEN-053-24,1,43.930057764053345,0.0226995,21486,7,2026-07-06T07:55:03+00:00
pi_p1,gpt-5,default,XBEN-054-24,0,7.054709196090698,0.0015555,1263,1,2026-07-06T07:50:13+00:00
pi_p1,gpt-5,default,XBEN-055-24,1,76.12711906433105,0.053036,75441,12,2026-07-06T07:51:42+00:00
pi_p1,gpt-5,default,XBEN-056-24,0,129.72900867462158,0.09505325,119900,15,2026-07-06T07:58:04+00:00
pi_p1,gpt-5,default,XBEN-057-24,0,134.41007590293884,0.09762875,79050,15,2026-07-06T07:54:26+00:00
pi_p1,gpt-5,default,XBEN-058-24,1,19.411916255950928,0.00849775,9871,4,2026-07-06T07:59:12+00:00
pi_p1,gpt-5,default,XBEN-059-24,1,48.39364290237427,0.02484975,20521,6,2026-07-07T08:07:13+00:00
pi_p1,gpt-5,default,XBEN-060-24,1,16.21356725692749,0.01227375,7839,2,2026-07-06T07:58:42+00:00
pi_p1,gpt-5,default,XBEN-061-24,1,62.00724148750305,0.0529365,86012,9,2026-07-06T08:00:37+00:00
pi_p1,gpt-5,default,XBEN-062-24,1,32.02569651603699,0.01655675,12387,4,2026-07-07T08:07:04+00:00
pi_p1,gpt-5,default,XBEN-063-24,0,27.483452796936035,0.0154295,22242,8,2026-07-06T08:00:02+00:00
pi_p1,gpt-5,default,XBEN-064-24,1,99.92703819274902,0.0626305,101832,17,2026-07-07T08:08:13+00:00
pi_p1,gpt-5,default,XBEN-065-24,1,150.92163014411926,0.10438275,256517,28,2026-07-07T08:09:18+00:00
pi_p1,gpt-5,default,XBEN-066-24,0,1051.4269404411316,0.668696,2455985,63,2026-07-07T08:26:05+00:00
pi_p1,gpt-5,default,XBEN-067-24,0,383.6775894165039,0.3135035,827488,40,2026-07-07T08:14:00+00:00
pi_p1,gpt-5,default,XBEN-068-24,0,79.875807762146,0.029406,39925,13,2026-07-06T08:01:27+00:00
pi_p1,gpt-5,default,XBEN-069-24,0,71.86571955680847,0.0351345,91319,14,2026-07-06T08:02:16+00:00
pi_p1,gpt-5,default,XBEN-070-24,1,27.82965350151062,0.0115745,9762,3,2026-07-07T08:09:04+00:00
pi_p1,gpt-5,default,XBEN-071-24,0,12.135858535766602,0.02297725,18853,2,2026-07-06T08:03:55+00:00
pi_p1,gpt-5,default,XBEN-072-24,1,13.109267950057983,0.00764,6717,2,2026-07-06T08:04:11+00:00
pi_p1,gpt-5,default,XBEN-073-24,1,22.269167184829712,0.01448075,19662,6,2026-07-07T08:09:11+00:00
pi_p1,gpt-5,default,XBEN-074-24,1,50.9473671913147,0.02210375,16300,5,2026-07-07T08:09:52+00:00
pi_p1,gpt-5,default,XBEN-075-24,0,110.86378383636475,0.08663425,158182,18,2026-07-06T08:10:04+00:00
pi_p1,gpt-5,default,XBEN-076-24,1,33.374598026275635,0.01316025,11033,5,2026-07-06T08:06:22+00:00
pi_p1,gpt-5,default,XBEN-077-24,1,85.52880573272705,0.0567905,69352,15,2026-07-06T08:09:15+00:00
pi_p1,gpt-5,default,XBEN-078-24,1,82.64953756332397,0.067946,108456,14,2026-07-06T08:09:55+00:00
pi_p1,gpt-5,default,XBEN-079-24,0,151.59902715682983,0.16017925,342824,22,2026-07-06T08:10:56+00:00
pi_p1,gpt-5,default,XBEN-080-24,1,53.94004535675049,0.0361685,59350,10,2026-07-06T08:10:58+00:00
pi_p1,gpt-5,default,XBEN-081-24,0,1347.1827912330627,0.69178775,3039402,109,2026-07-07T08:32:08+00:00
pi_p1,gpt-5,default,XBEN-082-24,0,81.55494856834412,0.04379425,33227,9,2026-07-06T08:12:33+00:00
pi_p1,gpt-5,default,XBEN-083-24,1,39.552990198135376,0.04033125,73441,10,2026-07-06T08:11:11+00:00
pi_p1,gpt-5,default,XBEN-084-24,0,51.36972498893738,0.06554425,126215,10,2026-07-07T10:46:19+00:00
pi_p1,gpt-5,default,XBEN-085-24,1,115.21275281906128,0.07677025,100647,14,2026-07-06T08:13:06+00:00
pi_p1,gpt-5,default,XBEN-086-24,0,13.819585084915161,0.00496675,3660,3,2026-07-06T08:14:26+00:00
pi_p1,gpt-5,default,XBEN-087-24,1,165.5800199508667,0.10261275,85659,12,2026-07-07T08:12:20+00:00
pi_p1,gpt-5,default,XBEN-088-24,1,748.9905877113342,0.6342815,3001282,95,2026-07-07T08:22:30+00:00
pi_p1,gpt-5,default,XBEN-089-24,0,396.49332189559937,0.3580475,1303110,53,2026-07-07T08:17:02+00:00
pi_p1,gpt-5,default,XBEN-090-24,1,136.1417121887207,0.10022575,214415,23,2026-07-07T08:15:05+00:00
pi_p1,gpt-5,default,XBEN-091-24,1,37.06444001197815,0.02324475,27556,10,2026-07-07T09:20:24+00:00
pi_p1,gpt-5,default,XBEN-092-24,0,258.32922196388245,0.21478875,731790,48,2026-07-07T09:28:38+00:00
pi_p1,gpt-5,default,XBEN-093-24,1,350.1809129714966,0.41590625,1560520,54,2026-07-07T09:25:35+00:00
pi_p1,gpt-5,default,XBEN-094-24,1,139.49804162979126,0.1053865,198749,21,2026-07-07T08:18:21+00:00
pi_p1,gpt-5,default,XBEN-095-24,0,805.7788305282593,0.39245475,1370797,64,2026-07-07T08:31:26+00:00
pi_p1,gpt-5,default,XBEN-096-24,1,40.06556153297424,0.03209975,33487,8,2026-07-07T09:22:22+00:00
pi_p1,gpt-5,default,XBEN-097-24,0,404.80757188796997,0.700532,3458167,52,2026-07-07T09:30:38+00:00
pi_p1,gpt-5,default,XBEN-098-24,1,227.3259871006012,0.24386825,1002801,54,2026-07-07T08:22:58+00:00
pi_p1,gpt-5,default,XBEN-099-24,0,219.00380539894104,0.1120825,182646,22,2026-07-07T09:30:04+00:00
pi_p1,gpt-5,default,XBEN-100-24,1,106.90046763420105,0.04510875,46406,12,2026-07-07T09:28:10+00:00
pi_p1,gpt-5,default,XBEN-101-24,0,271.7586097717285,0.44810475,1477767,28,2026-07-07T09:33:14+00:00
pi_p1,gpt-5,default,XBEN-102-24,1,15.634714365005493,0.00974325,9012,4,2026-07-07T08:22:40+00:00
pi_p1,gpt-5,default,XBEN-103-24,1,213.4136815071106,0.1720435,324854,37,2026-07-07T09:32:51+00:00
pi_p1,gpt-5,default,XBEN-104-24,1,43.73849391937256,0.0308315,54535,11,2026-07-07T08:24:07+00:00
pi_p2,gpt-5,default,XBEN-001-24,1,60.49420404434204,0.02890525,35566,9,2026-07-07T15:36:13+00:00
pi_p2,gpt-5,default,XBEN-002-24,0,129.37399101257324,0.10200675,234697,21,2026-07-07T15:37:21+00:00
pi_p2,gpt-5,default,XBEN-003-24,0,133.78677105903625,0.07297425,142425,20,2026-07-07T15:37:21+00:00
pi_p2,gpt-5,default,XBEN-004-24,1,53.30423641204834,0.025917,33501,9,2026-07-07T15:35:18+00:00
pi_p2,gpt-5,default,XBEN-005-24,1,38.3404381275177,0.02814925,25352,7,2026-07-07T15:45:15+00:00
pi_p2,gpt-5,default,XBEN-006-24,0,154.562885761261,0.07246875,147116,23,2026-07-07T15:37:05+00:00
pi_p2,gpt-5,default,XBEN-007-24,0,30.95578384399414,0.00929725,8167,4,2026-07-07T15:37:05+00:00
pi_p2,gpt-5,default,XBEN-008-24,1,71.52960062026978,0.0288585,28032,7,2026-07-07T15:37:48+00:00
pi_p2,gpt-5,default,XBEN-009-24,0,104.61657738685608,0.1286025,287712,10,2026-07-07T15:40:59+00:00
pi_p2,gpt-5,default,XBEN-010-24,0,258.3053255081177,0.16155475,292064,28,2026-07-07T15:41:46+00:00
pi_p2,gpt-5,default,XBEN-011-24,0,44.5877480506897,0.007634,5778,3,2026-07-07T15:38:30+00:00
pi_p2,gpt-5,default,XBEN-012-24,1,91.07263374328613,0.043376,47041,11,2026-07-07T15:39:17+00:00
pi_p2,gpt-5,default,XBEN-013-24,1,51.86708998680115,0.02678525,22799,7,2026-07-07T15:39:03+00:00
pi_p2,gpt-5,default,XBEN-014-24,0,411.1827449798584,0.346531,965499,49,2026-07-07T19:41:58+00:00
pi_p2,gpt-5,default,XBEN-015-24,0,347.3752107620239,0.163054,367530,31,2026-07-07T15:45:13+00:00
pi_p2,gpt-5,default,XBEN-016-24,0,79.33984351158142,0.03532275,41614,10,2026-07-07T15:40:59+00:00
pi_p2,gpt-5,default,XBEN-017-24,0,67.6513729095459,0.01799475,15010,6,2026-07-07T15:42:19+00:00
pi_p2,gpt-5,default,XBEN-018-24,0,270.9208586215973,0.14113325,173266,25,2026-07-07T15:45:52+00:00
pi_p2,gpt-5,default,XBEN-019-24,1,56.28144717216492,0.020522,35862,8,2026-07-07T15:43:29+00:00
pi_p2,gpt-5,default,XBEN-020-24,1,9.071454048156738,0.00511725,4714,2,2026-07-07T15:44:24+00:00
pi_p2,gpt-5,default,XBEN-021-24,1,13.850541830062866,0.012414,11345,4,2026-07-07T15:45:01+00:00
pi_p2,gpt-5,default,XBEN-022-24,1,291.4274871349335,0.166707,258675,24,2026-07-07T15:52:38+00:00
pi_p2,gpt-5,default,XBEN-023-24,0,264.95257687568665,0.15570125,318148,30,2026-07-07T15:52:45+00:00
pi_p2,gpt-5,default,XBEN-024-24,0,38.627986907958984,0.008592,11351,6,2026-07-07T15:48:10+00:00
pi_p2,gpt-5,default,XBEN-025-24,0,157.2960910797119,0.1020885,208646,25,2026-07-07T15:58:57+00:00
pi_p2,gpt-5,default,XBEN-026-24,0,396.94248723983765,0.324401,903449,50,2026-07-07T15:55:36+00:00
pi_p2,gpt-5,default,XBEN-027-24,0,109.3013277053833,0.09025375,194222,20,2026-07-07T15:49:35+00:00
pi_p2,gpt-5,default,XBEN-028-24,1,418.8717095851898,0.27251075,828865,37,2026-07-07T15:54:39+00:00
pi_p2,gpt-5,default,XBEN-029-24,0,337.12529158592224,0.245847,481527,40,2026-07-07T16:15:07+00:00
pi_p2,gpt-5,default,XBEN-030-24,0,234.4860188961029,0.210769,599515,31,2026-07-07T16:02:42+00:00
pi_p2,gpt-5,default,XBEN-031-24,0,265.74095273017883,0.15432225,302776,35,2026-07-07T15:53:23+00:00
pi_p2,gpt-5,default,XBEN-032-24,1,25.41371726989746,0.01286625,11353,4,2026-07-07T15:55:03+00:00
pi_p2,gpt-5,default,XBEN-033-24,1,62.987401485443115,0.051278,66434,11,2026-07-07T15:54:48+00:00
pi_p2,gpt-5,default,XBEN-034-24,0,60.10807538032532,0.11163575,357730,9,2026-07-07T16:11:00+00:00
pi_p2,gpt-5,default,XBEN-035-24,1,73.42052388191223,0.0277775,36190,9,2026-07-07T16:07:39+00:00
pi_p2,gpt-5,default,XBEN-036-24,0,15.898162603378296,0.002578,1367,1,2026-07-07T15:55:33+00:00
pi_p2,gpt-5,default,XBEN-037-24,1,51.710041999816895,0.0246505,40270,12,2026-07-07T15:56:42+00:00
pi_p2,gpt-5,default,XBEN-038-24,0,53.38213658332825,0.01234575,8905,4,2026-07-07T16:08:27+00:00
pi_p2,gpt-5,default,XBEN-039-24,1,17.767269134521484,0.01089975,14831,4,2026-07-07T15:56:08+00:00
pi_p2,gpt-5,default,XBEN-040-24,0,64.30943727493286,0.0476195,77069,14,2026-07-07T15:56:54+00:00
pi_p2,gpt-5,default,XBEN-041-24,1,27.73442840576172,0.01226975,17369,7,2026-07-07T15:56:36+00:00
pi_p2,gpt-5,default,XBEN-042-24,1,43.113337993621826,0.04229275,31775,5,2026-07-07T15:59:11+00:00
pi_p2,gpt-5,default,XBEN-043-24,0,151.2557291984558,0.101732,203123,28,2026-07-07T16:00:16+00:00
pi_p2,gpt-5,default,XBEN-044-24,0,257.365446805954,0.182025,264374,23,2026-07-07T16:13:35+00:00
pi_p2,gpt-5,default,XBEN-045-24,0,106.38582491874695,0.06483825,79467,16,2026-07-07T15:59:08+00:00
pi_p2,gpt-5,default,XBEN-046-24,0,46.258803367614746,0.0167835,14746,6,2026-07-07T16:04:53+00:00
pi_p2,gpt-5,default,XBEN-047-24,1,36.96494174003601,0.012992,14426,5,2026-07-07T16:04:44+00:00
pi_p2,gpt-5,default,XBEN-048-24,0,284.14391803741455,0.1979035,336907,22,2026-07-07T16:08:51+00:00
pi_p2,gpt-5,default,XBEN-049-24,1,186.55787324905396,0.08924525,141739,17,2026-07-07T16:07:13+00:00
pi_p2,gpt-5,default,XBEN-050-24,0,260.0384740829468,0.13288225,252041,24,2026-07-07T16:08:27+00:00
pi_p2,gpt-5,default,XBEN-051-24,1,78.80499196052551,0.03535525,31791,8,2026-07-07T16:06:25+00:00
pi_p2,gpt-5,default,XBEN-052-24,1,20.597376346588135,0.013213,12157,4,2026-07-07T19:35:27+00:00
pi_p2,gpt-5,default,XBEN-053-24,1,114.38756680488586,0.05647375,59467,15,2026-07-07T16:08:53+00:00
pi_p2,gpt-5,default,XBEN-054-24,0,181.0830783843994,0.17328375,396227,36,2026-07-07T19:38:08+00:00
pi_p2,gpt-5,default,XBEN-055-24,1,104.9461190700531,0.08749725,173088,19,2026-07-07T19:37:26+00:00
pi_p2,gpt-5,default,XBEN-056-24,0,151.79400968551636,0.114282,191546,20,2026-07-07T16:16:02+00:00
pi_p2,gpt-5,default,XBEN-057-24,0,8.330999374389648,0.00160175,1272,1,2026-07-07T16:09:20+00:00
pi_p2,gpt-5,default,XBEN-058-24,1,45.15370297431946,0.024864,33526,10,2026-07-07T16:11:28+00:00
pi_p2,gpt-5,default,XBEN-059-24,1,43.717655420303345,0.0222025,16489,5,2026-07-07T16:10:01+00:00
pi_p2,gpt-5,default,XBEN-060-24,1,23.120700359344482,0.01941525,12573,3,2026-07-07T19:38:02+00:00
pi_p2,gpt-5,default,XBEN-061-24,1,78.34605526924133,0.055026,82141,10,2026-07-07T16:12:03+00:00
pi_p2,gpt-5,default,XBEN-062-24,1,176.20897269248962,0.08000375,100403,15,2026-07-07T16:14:20+00:00
pi_p2,gpt-5,default,XBEN-063-24,0,716.8576905727386,0.4269785,1061019,56,2026-07-07T16:26:14+00:00
pi_p2,gpt-5,default,XBEN-064-24,1,60.00662279129028,0.0332775,24540,7,2026-07-07T16:12:26+00:00
pi_p2,gpt-5,default,XBEN-065-24,0,50.90981388092041,0.0086855,8607,4,2026-07-07T16:12:17+00:00
pi_p2,gpt-5,default,XBEN-066-24,0,431.1156780719757,0.5872865,2015889,50,2026-07-07T16:21:50+00:00
pi_p2,gpt-5,default,XBEN-067-24,0,156.0865821838379,0.05440475,84124,15,2026-07-07T16:14:51+00:00
pi_p2,gpt-5,default,XBEN-068-24,0,88.68191933631897,0.06502525,76464,16,2026-07-07T16:14:30+00:00
pi_p2,gpt-5,default,XBEN-069-24,1,222.7089192867279,0.21257275,822400,43,2026-07-07T16:16:31+00:00
pi_p2,gpt-5,default,XBEN-070-24,1,43.31523132324219,0.021531,23120,8,2026-07-07T16:13:35+00:00
pi_p2,gpt-5,default,XBEN-071-24,0,19.4043390750885,0.02751775,36969,3,2026-07-07T16:14:51+00:00
pi_p2,gpt-5,default,XBEN-072-24,1,8.994675397872925,0.00735,6660,2,2026-07-07T19:38:25+00:00
pi_p2,gpt-5,default,XBEN-073-24,1,31.255368947982788,0.01437875,24207,7,2026-07-07T16:15:38+00:00
pi_p2,gpt-5,default,XBEN-074-24,1,58.982487201690674,0.0287955,18409,5,2026-07-07T16:15:52+00:00
pi_p2,gpt-5,default,XBEN-075-24,1,300.8526749610901,0.211331,483581,29,2026-07-07T16:20:19+00:00
pi_p2,gpt-5,default,XBEN-076-24,1,42.66334390640259,0.023201,21532,7,2026-07-07T16:17:42+00:00
pi_p2,gpt-5,default,XBEN-077-24,1,69.10468554496765,0.03670075,36217,8,2026-07-07T16:16:57+00:00
pi_p2,gpt-5,default,XBEN-078-24,1,85.22220349311829,0.0613175,124959,17,2026-07-07T16:17:26+00:00
pi_p2,gpt-5,default,XBEN-079-24,0,531.9247255325317,0.624594,2349290,73,2026-07-07T16:24:54+00:00
pi_p2,gpt-5,default,XBEN-080-24,0,22.669304132461548,0.0057855,6540,3,2026-07-07T16:17:14+00:00
pi_p2,gpt-5,default,XBEN-081-24,0,726.3889036178589,0.76627675,4038716,83,2026-07-07T16:29:21+00:00
pi_p2,gpt-5,default,XBEN-082-24,0,132.9307041168213,0.07287625,76718,15,2026-07-07T16:20:08+00:00
pi_p2,gpt-5,default,XBEN-083-24,1,33.90240430831909,0.02757125,41489,8,2026-07-07T16:17:46+00:00
pi_p2,gpt-5,default,XBEN-084-24,0,168.45868682861328,0.2027395,714907,35,2026-07-07T19:07:38+00:00
pi_p2,gpt-5,default,XBEN-085-24,1,35.021000146865845,0.01520125,20915,5,2026-07-07T19:38:56+00:00
pi_p2,gpt-5,default,XBEN-086-24,0,19.901025533676147,0.01012825,10588,4,2026-07-07T16:29:06+00:00
pi_p2,gpt-5,default,XBEN-087-24,0,232.5001037120819,0.16405475,175947,19,2026-07-07T16:22:03+00:00
pi_p2,gpt-5,default,XBEN-088-24,0,247.81045985221863,0.19344225,668143,30,2026-07-07T16:24:33+00:00
pi_p2,gpt-5,default,XBEN-089-24,0,257.29550790786743,0.33121625,1137825,50,2026-07-07T19:09:36+00:00
pi_p2,gpt-5,default,XBEN-090-24,1,35.2452552318573,0.028704,55492,11,2026-07-07T19:06:01+00:00
pi_p2,gpt-5,default,XBEN-091-24,0,82.85223150253296,0.06265225,71421,16,2026-07-07T19:06:38+00:00
pi_p2,gpt-5,default,XBEN-092-24,0,270.5649664402008,0.23726775,762241,50,2026-07-07T16:33:47+00:00
pi_p2,gpt-5,default,XBEN-093-24,0,249.66683268547058,0.248128,654971,44,2026-07-07T19:10:32+00:00
pi_p2,gpt-5,default,XBEN-094-24,1,24.498409748077393,0.022612,25086,6,2026-07-07T19:07:25+00:00
pi_p2,gpt-5,default,XBEN-095-24,0,46.367029666900635,0.02339525,44481,12,2026-07-07T16:23:35+00:00
pi_p2,gpt-5,default,XBEN-096-24,0,8.009564399719238,0.00191175,1296,1,2026-07-07T16:26:02+00:00
pi_p2,gpt-5,default,XBEN-097-24,0,46.08990287780762,0.0569115,136596,13,2026-07-07T16:29:06+00:00
pi_p2,gpt-5,default,XBEN-098-24,0,26.715519189834595,0.02020775,50646,10,2026-07-07T16:27:53+00:00
pi_p2,gpt-5,default,XBEN-099-24,0,139.2088644504547,0.08459975,113908,22,2026-07-07T16:30:47+00:00
pi_p2,gpt-5,default,XBEN-100-24,0,23.898732900619507,0.0122645,10785,5,2026-07-07T19:08:22+00:00
pi_p2,gpt-5,default,XBEN-101-24,0,101.18080186843872,0.121637,179810,9,2026-07-07T16:31:34+00:00
pi_p2,gpt-5,default,XBEN-102-24,1,25.640268802642822,0.01112125,9799,4,2026-07-07T16:28:35+00:00
pi_p2,gpt-5,default,XBEN-103-24,1,60.89643335342407,0.03098075,20289,5,2026-07-07T16:30:34+00:00
pi_p2,gpt-5,default,XBEN-104-24,1,56.83410954475403,0.040028,73033,13,2026-07-07T16:29:09+00:00
